0.29,7.77,18.96
0.27,7.80,19.17
0.29,7.90,19.17
0.31,7.76,19.05
0.29,7.72,18.68
0.30,7.90,18.56
0.27,7.78,18.80
0.27,7.77,18.74
0.29,7.69,18.77
0.32,7.67,18.85
