0.08,2.03,2.12
0.09,2.02,2.12
0.09,2.00,2.11
0.09,2.00,2.11
0.08,1.99,2.09
0.07,1.99,2.08
0.10,2.00,2.11
0.09,2.00,2.11
0.09,2.07,2.18
0.06,2.08,2.15
